ID,Contrast,ERQ,LookNeg_rating,LookNeut_rating,RegNeg_rating,MeanAmygdala,PINESoriginal,PINESlesionAmygdala,PeteReappraisal,BeckerDecoder,ERQcapabilities
6510,/Volumes/THOMAS/PIP/ER/First_Level/6510/con_0002.nii,35,2.33333333333333,1.26666666666667,1.73333333333333,0.111990235745907,-0.178950652891171,-0.193191909799473,-0.214728853488273,0.756130932407008,6
6511,/Volumes/THOMAS/PIP/ER/First_Level/6511/con_0002.nii,24,3.18181818181818,1.73333333333333,3.14285714285714,0.411699533462524,-0.609188906909255,-0.597172608907097,0.328288590479541,-0.190851673532819,4.38
6513,/Volumes/THOMAS/PIP/ER/First_Level/6513/con_0002.nii,27,3.57142857142857,1,3.4,-0.168808206915855,-0.43131629999173,-0.409318509374888,0.160949468544794,0.198219499842567,4.75
6515,/Volumes/THOMAS/PIP/ER/First_Level/6515/con_0002.nii,24,3.8,1.33333333333333,3.2,0.0521209500730038,-0.470220314003679,-0.464942122197848,-0.270437106003548,0.723198136461583,4
6518,/Volumes/THOMAS/PIP/ER/First_Level/6518/con_0002.nii,29,2.93333333333333,1.06666666666667,2.53333333333333,0.0837130323052406,0.754141776427602,0.748019518758302,0.0132824674658817,0.455798301966338,3.25
6519,/Volumes/THOMAS/PIP/ER/First_Level/6519/con_0002.nii,20,3.71428571428571,1.06666666666667,2.78571428571429,0.0787290632724762,-0.493107408793952,-0.525704076570676,-0.464512676967802,1.0243202712714,3.5
6520,/Volumes/THOMAS/PIP/ER/First_Level/6520/con_0002.nii,10,4,1.13333333333333,4.2,-0.0369304232299328,0.225452800344932,0.219255708736839,0.521561822000217,0.477668065034454,1.38
6521,/Volumes/THOMAS/PIP/ER/First_Level/6521/con_0002.nii,19,4,1,3.86666666666667,0.0120341079309583,-0.74044966610008,-0.739572756412529,0.181205950312697,0.142021739556713,4.75
6522,/Volumes/THOMAS/PIP/ER/First_Level/6522/con_0002.nii,30,3.8,1.46666666666667,3.8,-0.170560836791992,0.420381812183149,0.429214091473052,0.325032165340245,0.514065055900517,3.5
6524,/Volumes/THOMAS/PIP/ER/First_Level/6524/con_0002.nii,24,3.8,2.4,2.8,-0.136724933981895,-1.03836879464058,-1.03687398554908,-0.565434073505284,0.427652000188518,4.75
6526,/Volumes/THOMAS/PIP/ER/First_Level/6526/con_0002.nii,30,3.26666666666667,1.06666666666667,3,-0.0899277999997139,-0.0343759094935256,-0.00654402418083901,0.0599658004306547,0.498885970346879,4.5
