ID,Contrast,ERQ,LookNeg_rating,LookNeut_rating,RegNeg_rating,MeanAmygdala,PINESoriginal,PINESlesionAmygdala,PeteReappraisal,BeckerDecoder,ERQcapabilities
38424,/Volumes/THOMAS/AHAB/ER/First_Level/38424/con_0002.nii,5,2.066666667,1,2.266666667,0.0143238613381982,0.221095361731936,0.213278862966019,-0.117306861002031,0.39264949735603,4.875
38485,/Volumes/THOMAS/AHAB/ER/First_Level/38485/con_0002.nii,4.83333333333333,2.466666667,1.066666667,2.4,-0.130025610327721,0.153131482327395,0.16292069115874,-0.518597058443753,0.422862638383859,4.125
38540,/Volumes/THOMAS/AHAB/ER/First_Level/38540/con_0002.nii,4.5,3,1,2.733333333,0.350219964981079,-0.157758123052312,-0.165074091599664,-0.221666719372681,0.491406231874794,5
38677,/Volumes/THOMAS/AHAB/ER/First_Level/38677/con_0002.nii,6.5,4,1.071428571,3.214285714,0.362222164869308,0.729088745658761,0.667377638316521,-0.561971495358657,0.51710691103748,5
38694,/Volumes/THOMAS/AHAB/ER/First_Level/38694/con_0002.nii,4.66666666666667,2.733333333,1,2,0.127605214715004,0.0824935782554006,0.0759316335670386,-0.349730202703024,-0.163549980802182,5.25
39148,/Volumes/THOMAS/AHAB/ER/First_Level/39148/con_0002.nii,6.66666666666667,4.153846154,1,2.461538462,-0.43562114238739,-0.61820979240287,-0.552764205702615,-0.157587553258218,0.674102877710457,6.375
39277,/Volumes/THOMAS/AHAB/ER/First_Level/39277/con_0002.nii,5.5,3.071428571,1,3.8,0.111290216445923,0.475485069646787,0.443898127812298,-0.478937443764387,0.445429336456463,5.125
39323,/Volumes/THOMAS/AHAB/ER/First_Level/39323/con_0002.nii,4.33333333333333,2.857142857,1.153846154,2.4,-0.0989693403244019,1.13652680001044,1.1164943507297,-0.671779901879893,0.693038812996689,5
39403,/Volumes/THOMAS/AHAB/ER/First_Level/39403/con_0002.nii,5.5,3.571428571,1.071428571,2.428571429,-0.208534806966782,-0.0258302512332169,-0.0213462034737592,-0.148438613163723,-0.0815744037272129,4.5
39480,/Volumes/THOMAS/AHAB/ER/First_Level/39480/con_0002.nii,5.16666666666667,4.428571429,1,2.8,-0.00283509166911244,-0.912257312051415,-0.906159757116704,-0.349214026232912,0.560447660854106,4.75
39533,/Volumes/THOMAS/AHAB/ER/First_Level/39533/con_0002.nii,6.83333333333333,3.5,1,2.4,0.169645264744759,-0.51262924929873,-0.533468662689526,0.12513866162946,0.0335602876816905,5.25
40231,/Volumes/THOMAS/AHAB/ER/First_Level/40231/con_0002.nii,7,2.266666667,1,1.266666667,0.25605383515358,0.778134291492871,0.743659870447131,-0.168821749198014,-0.0834568607138237,6.875
40496,/Volumes/THOMAS/AHAB/ER/First_Level/40496/con_0002.nii,5.16666666666667,1.857,1,2.466,-0.276520043611526,0.572876176790207,0.599495863416897,-0.140983803377804,-0.323869789364192,5
41170,/Volumes/THOMAS/AHAB/ER/First_Level/41170/con_0002.nii,5.5,2.333333333,1,2.230769231,-0.0904582813382149,0.71568302554,0.74284004176434,0.125663876104092,-0.142142039279505,5.125
41246,/Volumes/THOMAS/AHAB/ER/First_Level/41246/con_0002.nii,4.83333333333333,3.142857143,1.071428571,3.2,-0.0419965609908104,0.380697091275374,0.381345633466435,-0.439766296443798,1.13993267057049,5.5
41673,/Volumes/THOMAS/AHAB/ER/First_Level/41673/con_0002.nii,4,3.6,1,2,-0.130168840289116,-0.386024959244685,-0.366407539902892,-0.306366243489684,0.271393186821226,4
41762,/Volumes/THOMAS/AHAB/ER/First_Level/41762/con_0002.nii,4.33333333333333,2.928571429,1,2.533333333,0.151446163654327,-0.136005769557577,-0.147849814467991,-0.0703858898253174,0.225088633105805,4.25
